Customer ID,Recency,Frequency,Monetary,Segment
16620.0,24,4,584588.9,High
16622.0,178,1,83398.0,Low
16623.0,36,3,327742.3,High
16625.0,57,4,488751.5,High
16628.0,42,2,48118.50000000001,Low
16630.0,42,1,39516.00000000001,Low
16631.0,116,7,700232.4,Top
16632.0,120,2,150368.0,Medium
16634.0,7,5,590782.7000000001,High
16635.0,41,1,175010.0,Medium
16636.0,73,4,1406754.8,Top
16638.0,3,6,277429.7,High
16639.0,44,1,181473.90000000002,Medium
16640.0,32,1,66378.0,Low
16641.0,336,1,119658.00000000001,Medium
16642.0,50,1,143974.4,Medium
16643.0,57,1,161172.0,Medium
16645.0,370,1,59344.299999999996,Low
16646.0,84,1,251155.99999999997,Medium
16647.0,77,2,121300.79999999999,Medium
16648.0,90,2,141391.8,Medium
16649.0,155,1,113434.60000000002,Low
16650.0,55,6,517145.30000000005,High
16651.0,221,1,50393.99999999999,Low
16652.0,39,9,3987275.4,Top
16654.0,3,5,410774.0,High
16655.0,46,7,974483.7999999999,Top
16656.0,55,15,3036726.9000000004,Top
16658.0,3,6,255607.1,Medium
16660.0,57,3,226403.00000000003,Medium
16661.0,175,4,345121.2,High
16662.0,29,1,55888.50000000001,Low
16663.0,364,1,61050.0,Low
16664.0,204,1,40404.0,Low
16666.0,256,1,36530.1,Low
16668.0,22,7,205609.00000000003,Medium
16670.0,28,9,1455672.5,Top
16673.0,314,1,63318.1,Low
16675.0,76,2,225278.2,Medium
16676.0,37,2,284818.6,High
16677.0,46,2,325829.4,High
16679.0,1,3,245424.69999999998,Medium
16680.0,163,2,235967.5,Medium
16681.0,276,1,56055.0,Low
16683.0,168,1,118492.5,Medium
16684.0,14,27,29781007.700000003,Top
16686.0,24,9,710840.3,Top
16687.0,25,1,58323.1,Low
16690.0,28,2,47156.5,Low
16691.0,53,2,66167.1,Low
16692.0,43,2,236318.99999999997,Medium
16693.0,46,3,259599.4,High
16694.0,358,1,36371.00000000001,Low
16695.0,196,2,71003.0,Low
16699.0,15,7,368002.0,High
16700.0,1,13,1513729.2,Top
16701.0,58,13,1671819.1,Top
16702.0,50,4,411007.1,High
16704.0,253,2,245739.19999999998,Medium
16705.0,35,22,10907622.57,Top
16707.0,35,4,197361.69999999998,Medium
16709.0,14,9,2229671.8000000003,Top
16710.0,3,13,1414798.6,Top
16711.0,14,4,450456.5,High
16712.0,36,2,229977.2,Medium
16713.0,1,18,2819107.7,Top
16714.0,305,1,136259.9,Medium
16715.0,197,1,119806.0,Medium
16716.0,265,1,461937.60000000003,High
16717.0,1,9,1157304.5,Top
16718.0,4,5,1112249.5999999999,Top
16719.0,3,8,804428.1000000001,Top
16720.0,11,2,224142.3,Medium
16722.0,1,11,1575559.9,Top
16723.0,78,2,242335.2,Medium
16724.0,39,1,54519.5,Low
16725.0,6,8,389291.80000000005,High
16726.0,18,2,260901.8,High
16727.0,27,3,414936.5,High
16731.0,283,1,63011.00000000001,Low
16732.0,38,3,1400039.3,Top
16733.0,164,1,96081.6,Low
16735.0,28,9,1468900.0,Top
16736.0,140,5,1093927.2,Top
16737.0,212,1,154512.0,Medium
16739.0,171,1,171469.1,Medium
16740.0,30,1,83956.7,Low
16741.0,260,1,64032.200000000004,Low
16742.0,127,13,863938.8999999999,Top
16743.0,91,7,739637.4,Top
16746.0,18,24,4205656.8,Top
16748.0,23,9,784929.1,Top
16749.0,226,2,1538415.6,Top
16752.0,7,1,76775.0,Low
16754.0,7,29,24235025.9,Top
16755.0,102,4,514022.5,High
16756.0,39,6,396998.9,High
16757.0,44,1,60550.5,Low
16760.0,65,1,84360.0,Low
16763.0,373,1,130554.50000000001,Medium
16765.0,17,1,155677.5,Medium
16767.0,53,4,918043.9999999999,Top
16768.0,18,6,451577.60000000003,High
16769.0,113,3,279538.7,High
16770.0,7,5,426473.10000000003,High
16771.0,92,5,631586.3,High
16772.0,58,3,1368278.5,Top
16773.0,71,2,92370.5,Low
16774.0,58,4,335205.2,High
16775.0,2,6,503655.10000000003,High
16776.0,50,1,81758.9,Low
16777.0,48,3,395737.19999999995,High
16779.0,1,32,8345061.4,Top
16780.0,42,1,64439.2,Low
16781.0,7,2,230510.0,Medium
16782.0,0,26,2860976.9,Top
16783.0,71,1,145021.5,Medium
16784.0,11,4,290350.10000000003,High
16785.0,44,1,197498.59999999998,Medium
16786.0,28,1,19180.8,Low
16787.0,32,4,376486.1,High
16788.0,39,3,493779.8,High
16791.0,18,8,833184.5,Top
16792.0,18,3,189839.6,Medium
16794.0,15,5,316794.0,High
16795.0,0,3,763091.7,Top
16797.0,28,5,666747.4,Top
16798.0,189,3,311229.2,High
16799.0,67,2,167528.6,Medium
16802.0,314,2,215565.7,Medium
16805.0,212,3,233377.5,Medium
16807.0,105,3,370847.3,High
16809.0,67,4,300713.8,High
16810.0,55,1,197025.0,Medium
16812.0,13,3,707680.5,Top
16814.0,4,16,2139132.8000000003,Top
16815.0,88,2,150227.4,Medium
16817.0,3,5,444055.50000000006,High
16819.0,100,2,67558.3,Low
16821.0,16,1,41939.5,Low
16822.0,321,1,67114.29999999999,Low
16823.0,22,6,697342.7000000001,Top
16824.0,28,1,83472.0,Low
16825.0,13,3,389132.7,High
16827.0,28,5,145088.1,Medium
16829.0,23,1,116957.00000000001,Medium
16830.0,77,3,326188.3,High
16831.0,199,1,33966.0,Low
16832.0,63,2,80830.2,Low
16833.0,74,2,481928.7,High
16834.0,309,1,179635.0,Medium
16835.0,8,5,502297.19999999995,High
16836.0,41,2,196285.0,Medium
16838.0,165,2,211181.19999999998,Medium
16839.0,4,11,2114971.8000000003,Top
16840.0,238,2,51744.5,Low
16841.0,63,6,790408.8,Top
16843.0,57,19,3468698.2,Top
16844.0,197,2,227305.80000000002,Medium
16845.0,253,1,93935.59999999999,Low
16846.0,212,2,232393.30000000002,Medium
16847.0,253,1,155936.50000000003,Medium
16848.0,11,3,418174.0,High
16854.0,52,2,521315.2,High
16856.0,52,2,119543.30000000002,Medium
16857.0,77,1,130536.0,Medium
16858.0,3,10,1588258.3,Top
16859.0,51,5,438301.99999999994,High
16860.0,87,3,595929.3999999999,High
16861.0,25,3,285947.10000000003,High
16862.0,182,4,245062.1,Medium
16863.0,1,2,183416.40000000002,Medium
16864.0,69,2,151422.5,Medium
16865.0,36,1,48451.49999999999,Low
16867.0,324,1,28393.800000000003,Low
16868.0,29,3,142287.2,Medium
16870.0,104,1,166559.19999999998,Medium
16872.0,62,3,197250.7,Medium
16873.0,64,6,2772694.9000000004,Top
16874.0,14,1,77659.3,Low
16875.0,72,6,791430.0,Top
16876.0,38,1,50323.7,Low
16880.0,128,1,119058.59999999999,Medium
16883.0,6,18,777595.7000000001,Top
16884.0,191,2,237218.1,Medium
16885.0,20,1,86650.3,Low
16886.0,91,1,49580.0,Low
16887.0,35,2,172360.80000000002,Medium
16888.0,35,3,160654.0,Medium
16889.0,32,3,350752.60000000003,High
16890.0,111,3,105601.70000000001,Low
16891.0,6,7,445024.89999999997,High
16892.0,189,2,87527.2,Low
16893.0,1,2,92459.3,Low
16894.0,137,3,483575.2,High
16895.0,73,4,333233.1,High
16896.0,190,1,38461.5,Low
16898.0,3,3,183616.19999999998,Medium
16899.0,13,2,157142.7,Medium
16901.0,364,1,75576.2,Low
16903.0,15,2,251063.49999999997,Medium
16904.0,2,7,503314.69999999995,High
16905.0,6,11,711720.9,Top
16906.0,63,3,314992.10000000003,High
16907.0,0,5,267158.5,High
16908.0,357,1,93458.3,Low
16911.0,270,2,94442.5,Low
16912.0,56,4,704824.1,Top
16913.0,286,2,114873.9,Medium
16915.0,21,5,340955.0,High
16916.0,7,3,198334.8,Medium
16917.0,267,1,540333.2000000001,High
16918.0,57,10,790956.3999999999,Top
16919.0,3,14,930831.2000000001,Top
16920.0,46,1,131516.5,Medium
16921.0,77,2,94361.1,Low
16922.0,207,1,226099.6,Medium
16923.0,10,13,2252578.5,Top
16925.0,175,1,46490.5,Low
16926.0,6,5,432755.70000000007,High
16928.0,8,13,443659.6,High
16931.0,4,3,232878.0,Medium
16932.0,58,2,97058.4,Low
16933.0,24,7,938345.9,Top
16934.0,18,4,426280.70000000007,High
16935.0,16,3,196418.2,Medium
16936.0,20,1,105964.29999999999,Low
16937.0,134,1,72612.5,Low
16938.0,16,5,1584961.6,Top
16939.0,123,3,160524.5,Medium
16940.0,85,5,1249778.6,Top
16941.0,246,1,12210.0,Low
16943.0,174,2,178621.19999999998,Medium
16944.0,244,1,37503.2,Low
16945.0,28,14,1554984.2,Top
16946.0,18,5,452154.8,High
16947.0,97,4,203030.1,Medium
16948.0,64,4,160487.5,Medium
16950.0,2,8,938027.7000000001,Top
16952.0,76,3,232441.40000000002,Medium
16954.0,14,11,1478816.0,Top
16955.0,3,4,292573.8,High
16958.0,70,1,288041.3,High
16960.0,25,5,549017.1,High
16961.0,23,2,207344.3,Medium
16962.0,44,1,92884.8,Low
16964.0,368,2,76904.5,Low
16970.0,261,1,26418.000000000004,Low
16972.0,17,2,277130.0,High
16973.0,21,1,46990.0,Low
16974.0,157,2,135235.0,Medium
16975.0,58,3,342664.4,High
16977.0,30,4,183520.0,Medium
16978.0,301,2,157083.5,Medium
16979.0,18,3,372863.8,High
16980.0,63,1,145916.9,Medium
16983.0,4,5,646815.5,Top
16984.0,39,7,2179673.7,Top
16985.0,11,13,2019844.8,Top
16986.0,80,9,1115753.5,Top
16987.0,11,4,334702.0,High
16988.0,14,1,94923.5,Low
16990.0,57,1,61050.0,Low
16991.0,56,1,385247.7,High
16992.0,22,8,1429010.3,Top
16993.0,98,2,721851.4999999999,Top
16996.0,17,3,246660.50000000003,Medium
16998.0,79,1,39590.0,Low
17000.0,31,2,150331.0,Medium
17001.0,11,8,980955.1,Top
17002.0,78,4,398793.39999999997,High
17003.0,37,4,306437.7,High
17004.0,27,2,374521.4,High
17005.0,105,2,230273.2,Medium
17006.0,27,4,315791.3,High
17007.0,72,1,85162.90000000001,Low
17008.0,64,1,30103.2,Low
17009.0,186,1,89562.2,Low
17011.0,282,2,148296.0,Medium
17012.0,360,1,133425.7,Medium
17016.0,211,1,204388.0,Medium
17017.0,0,13,2004049.4999999998,Top
17018.0,22,4,506011.99999999994,High
17019.0,3,8,1000121.1000000001,Top
17020.0,177,2,346179.4,High
17021.0,77,6,437421.4,High
17022.0,67,1,69930.0,Low
17023.0,52,3,296066.6,High
17025.0,8,4,426561.89999999997,High
17026.0,4,2,20035.5,Low
17027.0,81,3,160235.9,Medium
17028.0,216,3,589717.1,High
17029.0,17,5,525881.0,High
17031.0,13,4,885595.0,Top
17032.0,182,8,1104198.4000000001,Top
17033.0,32,1,111980.50000000001,Low
17034.0,44,2,196433.0,Medium
17035.0,226,2,66622.2,Low
17036.0,18,1,65453.0,Low
17038.0,50,1,233384.9,Medium
17039.0,239,1,723346.3,Top
17040.0,185,1,5002.4,Low
17041.0,32,3,215972.7,Medium
17043.0,10,4,317633.9,High
17044.0,9,11,4075113.4,Top
17045.0,11,2,180648.80000000002,Medium
17046.0,79,4,467698.5,High
17047.0,66,3,439682.1,High
17048.0,72,4,424142.1,High
17049.0,10,10,1586375.0,Top
17050.0,10,5,541291.5,High
17051.0,81,3,172272.0,Medium
17055.0,80,1,86154.5,Low
17056.0,373,1,47582.00000000001,Low
17057.0,231,1,109053.8,Low
17059.0,4,5,927419.7999999999,Top
17062.0,0,4,238949.7,Medium
17063.0,42,6,805634.2999999999,Top
17065.0,272,2,72039.0,Low
17066.0,361,1,84485.8,Low
17067.0,359,3,168179.80000000002,Medium
17068.0,3,27,1702625.2999999998,Top
17069.0,8,6,1141294.5999999999,Top
17070.0,45,1,49276.600000000006,Low
17071.0,16,4,504931.60000000003,High
17072.0,260,1,101139.50000000001,Low
17074.0,197,1,75128.5,Low
17075.0,64,6,518928.7,High
17076.0,27,3,148617.9,Medium
17077.0,213,1,113220.0,Low
17080.0,14,5,247866.69999999998,Medium
17081.0,30,4,244377.6,Medium
17082.0,29,4,1009426.6,Top
17083.0,44,6,978283.7000000001,Top
17084.0,31,1,833691.3999999999,Top
17085.0,11,23,2325549.9000000004,Top
17087.0,372,1,81966.1,Low
17089.0,21,1,47526.49999999999,Low
17090.0,9,6,409046.1,High
17091.0,2,11,1465732.8,Top
17092.0,72,7,1382830.6,Top
17093.0,227,1,87275.59999999999,Low
17094.0,58,1,37074.0,Low
17095.0,65,4,461793.3,High
17096.0,18,7,990046.0000000001,Top
17097.0,0,2,134554.2,Medium
17098.0,16,3,218695.89999999997,Medium
17099.0,168,1,215402.9,Medium
17101.0,29,3,327568.39999999997,High
17103.0,357,1,156991.0,Medium
17104.0,58,1,175391.09999999998,Medium
17106.0,24,1,178184.6,Medium
17107.0,32,4,1944438.7999999998,Top
17108.0,298,1,64731.49999999999,Low
17109.0,41,2,151855.4,Medium
17110.0,155,2,124541.99999999999,Medium
17111.0,60,1,84348.9,Low
17112.0,137,1,73100.9,Low
17113.0,209,6,853068.3,Top
17115.0,183,4,711876.3,Top
17116.0,283,1,144218.59999999998,Medium
17121.0,37,1,116453.8,Medium
17122.0,23,3,159906.6,Medium
17123.0,74,2,233791.9,Medium
17126.0,16,4,379982.60000000003,High
17127.0,63,5,427361.1000000001,High
17129.0,155,1,11784.5,Low
17132.0,87,2,451736.69999999995,High
17133.0,109,5,3600133.3000000003,Top
17134.0,77,1,78477.0,Low
17135.0,6,4,295271.1,High
17136.0,297,1,85721.6,Low
17137.0,51,6,406929.69999999995,High
17138.0,24,6,1493604.9,Top
17139.0,24,13,3298916.3,Top
17141.0,53,4,269204.60000000003,High
17142.0,39,3,257612.5,Medium
17143.0,52,2,325958.9,High
17145.0,147,4,1154736.7,Top
17146.0,70,10,1888058.2,Top
17147.0,87,5,549583.2,High
17149.0,86,1,52947.00000000001,Low
17150.0,11,6,502441.5,High
17151.0,370,1,85803.00000000001,Low
17152.0,60,1,120990.0,Medium
17155.0,162,5,237081.19999999998,Medium
17156.0,126,1,218991.9,Medium
17157.0,115,17,1788172.9999999998,Top
17158.0,182,2,263821.1,High
17159.0,112,2,207462.7,Medium
17160.0,9,11,2475718.1,Top
17161.0,79,1,316723.7,High
17163.0,80,2,150471.6,Medium
17165.0,16,5,605186.8,High
17167.0,14,3,320830.7,High
17168.0,133,1,148074.0,Medium
17169.0,213,1,118751.5,Medium
17170.0,9,2,66111.6,Low
17171.0,296,1,59081.600000000006,Low
17172.0,65,2,236359.69999999998,Medium
17176.0,161,2,220590.3,Medium
17177.0,140,1,44215.0,Low
17178.0,366,1,160195.19999999998,Medium
17179.0,17,3,294323.9,High
17180.0,57,7,537536.0,High
17181.0,8,2,83416.5,Low
17182.0,57,2,118881.0,Medium
17184.0,204,2,73411.70000000001,Low
17185.0,226,3,84900.2,Low
17187.0,161,1,97591.2,Low
17188.0,81,6,783919.0000000001,Top
17189.0,195,3,210855.6,Medium
17190.0,38,5,474277.1,High
17191.0,3,11,1008904.9,Top
17192.0,171,1,27853.600000000002,Low
17193.0,21,2,225973.80000000002,Medium
17194.0,165,1,203455.6,Medium
17195.0,290,1,208302.6,Medium
17196.0,62,1,121267.5,Medium
17198.0,0,2,193014.19999999998,Medium
17199.0,217,1,49964.80000000001,Low
17200.0,22,4,131982.69999999998,Medium
17201.0,158,3,315728.39999999997,High
17202.0,55,1,59440.5,Low
17203.0,23,4,741483.7,Top
17204.0,9,5,1457848.1,Top
17205.0,51,2,227649.9,Medium
17207.0,287,1,108269.40000000001,Low
17208.0,30,1,41125.5,Low
17209.0,284,3,220409.00000000003,Medium
17210.0,27,1,93136.4,Low
17211.0,4,6,639889.1,Top
17212.0,93,2,209997.2,Medium
17213.0,1,7,888395.9,Top
17215.0,99,1,68875.5,Low
17216.0,189,1,23532.0,Low
17217.0,254,1,35742.0,Low
17218.0,3,9,823975.2000000001,Top
17219.0,51,1,53613.0,Low
17220.0,52,7,469811.2,High
17221.0,226,3,237591.8,Medium
17222.0,112,5,462818.19999999995,High
17223.0,3,2,160576.30000000002,Medium
17224.0,136,1,37318.2,Low
17225.0,216,1,48525.5,Low
17226.0,79,2,185732.59999999998,Medium
17227.0,3,7,400288.20000000007,High
17228.0,2,7,469859.29999999993,High
17230.0,198,10,2127529.6,Top
17231.0,24,15,1457829.5999999999,Top
17233.0,83,2,136892.6,Medium
17235.0,7,7,501283.39999999997,High
17236.0,45,6,374858.1,High
17237.0,10,2,251392.80000000002,Medium
17238.0,6,17,1473584.2,Top
17239.0,22,3,298571.5,High
17240.0,231,1,48322.0,Low
17241.0,20,12,1012556.7999999999,Top
17242.0,91,3,649068.8,Top
17243.0,4,44,4410559.100000001,Top
17244.0,18,4,322321.8,High
17245.0,324,1,74066.6,Low
17246.0,181,2,14400.400000000001,Low
17248.0,116,1,67299.3,Low
17249.0,63,1,25171.100000000002,Low
17251.0,17,2,195785.5,Medium
17254.0,36,1,73367.3,Low
17255.0,25,2,181381.4,Medium
17256.0,116,3,95804.1,Low
17257.0,71,2,70218.6,Low
17258.0,31,2,154401.0,Medium
17259.0,3,5,458470.69999999995,High
17260.0,46,1,44751.5,Low
17261.0,144,1,81988.3,Low
17262.0,1,7,556576.2,High
17264.0,59,1,99263.59999999999,Low
17266.0,134,2,75901.79999999999,Low
17268.0,80,7,358992.5,High
17269.0,20,1,181969.7,Medium
17270.0,104,2,222536.49999999997,Medium
17271.0,371,1,75591.0,Low
17273.0,59,1,52214.4,Low
17274.0,30,1,172198.0,Medium
17275.0,18,1,42217.0,Low
17276.0,37,1,185921.30000000002,Medium
17278.0,200,1,9324.0,Low
17280.0,73,1,43978.2,Low
17281.0,9,6,295204.49999999994,High
17282.0,91,2,230539.6,Medium
17283.0,13,1,69730.2,Low
17284.0,24,2,422014.6,High
17285.0,263,2,150937.8,Medium
17286.0,35,2,87989.7,Low
17287.0,2,16,1110185.0,Top
17288.0,25,4,388796.0,High
17289.0,11,6,410988.6,High
17290.0,16,6,360731.5,High
17292.0,107,2,100547.5,Low
17293.0,29,8,701730.9,Top
17294.0,304,2,173082.3,Medium
17296.0,365,1,125108.09999999999,Medium
17298.0,9,3,168660.80000000002,Medium
17299.0,74,2,124549.40000000001,Medium
17300.0,25,2,145646.8,Medium
17301.0,259,1,48525.5,Low
17304.0,169,1,41255.0,Low
17305.0,283,1,790120.2000000001,Top
17306.0,28,2,425884.8,High
17307.0,30,11,1479959.3,Top
17308.0,28,2,1669351.2000000002,Top
17309.0,16,2,87926.8,Low
17310.0,22,2,379286.99999999994,High
17311.0,27,4,807232.7000000001,Top
17314.0,28,9,879308.7000000001,Top
17315.0,10,5,1227789.5,Top
17316.0,55,1,46046.5,Low
17318.0,360,1,58212.09999999999,Low
17319.0,304,1,10767.0,Low
17320.0,3,4,627205.5,High
17321.0,29,4,372978.5,High
17322.0,11,5,341358.3,High
17323.0,42,5,238472.4,Medium
17324.0,1,9,485306.80000000005,High
17325.0,45,2,189724.9,Medium
17326.0,43,2,115569.50000000001,Medium
17327.0,44,2,56369.5,Low
17328.0,308,1,38739.0,Low
17329.0,366,3,175905.4,Medium
17330.0,179,2,22163.000000000004,Low
17332.0,163,5,310159.89999999997,High
17334.0,41,1,121408.09999999999,Medium
17335.0,18,2,183904.80000000002,Medium
17336.0,107,1,30014.4,Low
17338.0,10,9,1996442.3,Top
17339.0,0,2,44030.0,Low
17340.0,1,8,3676294.1,Top
17341.0,1,3,372416.1,High
17342.0,14,4,454189.8,High
17343.0,11,5,394531.0,High
17344.0,363,1,110903.8,Low
17345.0,10,6,394767.80000000005,High
17346.0,8,12,928640.8,Top
17348.0,72,4,475705.30000000005,High
17349.0,15,4,249439.19999999998,Medium
17350.0,29,3,226580.97,Medium
17351.0,62,9,518399.6,High
17352.0,331,1,13412.5,Low
17353.0,126,2,555740.0,High
17354.0,63,3,644133.0,Top
17355.0,21,1,101124.7,Low
17356.0,189,4,284252.5,High
17358.0,11,3,185074.0,Medium
17359.0,283,1,57942.0,Low
17360.0,20,3,233939.9,Medium
17361.0,311,2,141928.30000000002,Medium
17362.0,35,5,263369.7,High
17363.0,30,3,340570.2,High
17364.0,11,17,2778788.8,Top
17365.0,21,7,1264338.1,Top
17366.0,67,2,398578.8,High
17368.0,10,6,325385.39999999997,High
17369.0,90,1,362304.0,High
17371.0,258,3,87678.9,Low
17372.0,16,20,1113748.1,Top
17373.0,53,3,192614.6,Medium
17374.0,30,1,85595.8,Low
17375.0,66,1,96366.5,Low
17376.0,39,2,92662.8,Low
17377.0,0,60,5244472.5,Top
17378.0,9,1,4051.4999999999995,Low
17380.0,69,3,238650.0,Medium
17381.0,3,12,7298901.199999999,Top
17382.0,70,7,309645.6,High
17383.0,88,1,40958.99999999999,Low
17384.0,102,1,63325.5,Low
17386.0,20,1,46749.5,Low
17388.0,55,7,523849.69999999995,High
17389.0,9,27,9391210.5,Top
17390.0,55,1,55241.00000000001,Low
17392.0,85,1,62400.5,Low
17393.0,45,2,141025.5,Medium
17395.0,143,1,36075.0,Low
17396.0,6,7,546231.0,High
17397.0,51,1,191241.9,Medium
17400.0,216,3,934412.8,Top
17401.0,176,1,42494.5,Low
17402.0,4,12,910821.6,Top
17403.0,85,1,44011.5,Low
17404.0,44,8,5873491.0,Top
17406.0,1,11,1000713.1000000001,Top
17407.0,46,1,204573.0,Medium
17408.0,135,2,104872.80000000002,Low
17409.0,56,8,2598014.1999999997,Top
17411.0,21,2,239182.80000000002,Medium
17412.0,7,10,1169000.2,Top
17413.0,39,2,207251.8,Medium
17414.0,58,4,544462.4,High
17416.0,28,15,3849861.1,Top
17417.0,183,1,60746.600000000006,Low
17418.0,22,1,76442.00000000001,Low
17419.0,2,8,841361.4999999999,Top
17420.0,8,4,179672.0,Medium
17421.0,21,3,391981.7,High
17422.0,16,5,597694.3,High
17423.0,28,1,155599.80000000002,Medium
17426.0,87,7,1124988.7000000002,Top
17428.0,3,18,5388276.7,Top
17429.0,31,2,308039.8,High
17430.0,0,3,173681.69999999998,Medium
17432.0,20,7,504395.10000000003,High
17433.0,20,1,98716.0,Low
17435.0,46,1,122599.50000000001,Medium
17436.0,43,3,117571.2,Medium
17437.0,164,1,136781.6,Medium
17438.0,79,4,382698.39999999997,High
17439.0,290,1,120523.8,Medium
17440.0,184,1,50749.2,Low
17441.0,367,1,108539.50000000001,Low
17442.0,16,9,877543.7999999999,Top
17448.0,132,46,5373757.9,Top
17449.0,22,6,869107.8,Top
17450.0,2,7,19396251.0,Top
17454.0,97,6,381251.7,High
17456.0,0,2,360957.2,High
17457.0,14,9,1571430.7,Top
17458.0,16,1,78839.6,Low
17460.0,7,12,594160.8,High
17463.0,195,2,243978.0,Medium
17464.0,157,2,228356.60000000003,Medium
17465.0,60,7,940832.2999999999,Top
17467.0,30,1,37962.0,Low
17468.0,10,1,21386.0,Low
17469.0,35,12,1176703.6,Top
17470.0,2,7,621526.0,High
17471.0,109,1,119010.50000000001,Medium
17472.0,263,1,83179.7,Low
17473.0,43,2,224590.0,Medium
17474.0,234,1,387390.0,High
17476.0,30,2,181248.2,Medium
17477.0,247,2,423391.0,High
17478.0,43,2,470936.0,High
17479.0,267,1,144026.2,Medium
17480.0,79,1,137051.69999999998,Medium
17482.0,122,2,286986.8,High
17483.0,49,1,65745.3,Low
17484.0,211,2,77540.9,Low
17487.0,363,1,59403.50000000001,Low
17488.0,276,1,124505.0,Medium
17490.0,23,2,243526.59999999998,Medium
17491.0,2,8,896214.0000000001,Top
17492.0,113,2,276704.5,High
17493.0,20,1,37336.700000000004,Low
17494.0,136,1,20239.0,Low
17495.0,25,1,114389.20000000001,Medium
17496.0,198,3,422480.8,High
17497.0,25,2,106282.5,Low
17499.0,196,1,265848.7,High
17504.0,15,9,2402461.8000000003,Top
17505.0,185,3,477166.80000000005,High
17508.0,16,7,1551010.4000000001,Top
17510.0,55,1,76249.59999999999,Low
17511.0,2,31,31280232.9,Top
17512.0,87,8,940847.1,Top
17513.0,43,2,238872.0,Medium
17514.0,304,1,115939.50000000001,Medium
17515.0,29,5,356491.3,High
17516.0,13,1,67569.40000000001,Low
17518.0,60,2,121885.40000000001,Medium
17519.0,3,10,1208216.5,Top
17521.0,29,2,205294.5,Medium
17524.0,73,2,145831.8,Medium
17525.0,32,2,273504.0,High
17526.0,0,9,1098951.8,Top
17529.0,245,2,458892.5,High
17530.0,0,3,268327.7,High
17531.0,162,2,358944.4,High
17532.0,20,1,24175.800000000003,Low
17533.0,69,1,12875.999999999998,Low
17534.0,86,4,534823.9,High
17536.0,55,2,106682.09999999999,Low
17539.0,252,4,435430.8,High
17540.0,18,4,374329.0,High
17541.0,144,1,44348.2,Low
17542.0,276,2,62937.0,Low
17543.0,184,1,44418.5,Low
17544.0,25,3,349583.4,High
17545.0,25,3,283989.8,High
17547.0,10,2,269304.5,High
17548.0,13,3,232345.2,Medium
17550.0,32,6,828607.6,Top
17552.0,7,10,797305.6000000001,Top
17553.0,107,3,839900.0,Top
17555.0,60,3,209209.09999999998,Medium
17556.0,14,1,52824.9,Low
17557.0,367,1,12580.0,Low
17558.0,28,1,95892.90000000001,Low
17559.0,147,1,62019.4,Low
17560.0,30,4,385114.49999999994,High
17561.0,25,3,199023.0,Medium
17563.0,213,2,145180.6,Medium
17565.0,221,1,48777.100000000006,Low
17567.0,7,2,379083.5,High
17568.0,268,1,138546.5,Medium
17570.0,16,1,37000.0,Low
17571.0,177,1,75938.79999999999,Low
17572.0,8,7,183616.2,Medium
17575.0,302,1,63528.99999999999,Low
17576.0,0,23,1948704.9,Top
17577.0,280,2,129037.5,Medium
17578.0,109,6,334431.9,High
17579.0,213,1,112620.59999999999,Low
17580.0,11,2,120361.0,Medium
17581.0,7,20,2853702.7,Top
17582.0,81,4,470521.60000000003,High
17583.0,195,1,50301.49999999999,Low
17584.0,102,4,1504834.4,Top
17585.0,80,3,350771.1,High
17586.0,254,1,61938.0,Low
17587.0,263,1,65382.700000000004,Low
17588.0,31,4,628759.5,High
17589.0,20,14,4230494.9,Top
17591.0,2,2,192381.50000000003,Medium
17592.0,373,1,54871.00000000001,Low
17593.0,44,6,1542330.2,Top
17594.0,84,2,556739.0,High
17596.0,3,7,768023.8,Top
17597.0,53,4,532696.4,High
17598.0,16,1,151692.6,Medium
17599.0,112,1,19258.5,Low
17601.0,15,1,109915.9,Low
17602.0,107,8,851003.7000000001,Top
17603.0,252,3,515654.2,High
17604.0,57,4,234217.4,Medium
17605.0,225,1,59477.5,Low
17606.0,372,1,32301.000000000004,Low
17607.0,11,1,123509.7,Medium
17608.0,84,2,109545.9,Low
17609.0,37,6,289384.4,High
17610.0,175,5,559417.8,High
17611.0,56,13,1619271.7,Top
17612.0,14,12,1238171.7,Top
17615.0,22,3,145114.0,Medium
17616.0,2,2,181152.0,Medium
17617.0,193,1,142520.3,Medium
17618.0,18,8,1136403.2,Top
17621.0,39,3,664231.4,Top
17622.0,232,2,418177.7,High
17623.0,44,6,680326.4,Top
17624.0,72,2,268305.5,High
17625.0,81,4,1464645.0,Top
17626.0,237,1,93980.0,Low
17627.0,113,1,109653.20000000001,Low
17629.0,23,2,237318.0,Medium
17631.0,9,4,173959.2,Medium
17633.0,14,3,271043.5,High
17635.0,59,3,468264.6,High
17638.0,282,2,311688.0,High
17639.0,22,5,187467.9,Medium
17640.0,14,5,942493.6000000001,Top
17642.0,64,3,411514.0,High
17643.0,8,2,162689.0,Medium
17644.0,29,9,1159195.2,Top
17646.0,0,10,1162318.0,Top
17647.0,304,2,73482.0,Low
17648.0,20,1,154981.9,Medium
17649.0,104,2,262848.0,High
17651.0,133,6,650652.4,Top
17655.0,1,3,375009.8,High
17657.0,65,1,46620.0,Low
17659.0,7,3,309072.10000000003,High
17660.0,372,1,60483.9,Low
17662.0,296,2,152780.4,Medium
17663.0,52,10,1247980.4000000001,Top
